user_id,timestamp,user_message,intent
user_3,2025-12-21 07:53:39.298375,defective item,Refund_Request
user_28,2026-01-17 15:06:16.298384,tell me about product X,Product_Inquiry
user_42,2026-01-14 12:17:23.298394,product specifications,Product_Inquiry
user_50,2026-01-03 14:41:46.298425,!!,Fallback
user_8,2025-12-29 09:47:21.298444,compare product A and B,Product_Inquiry
user_14,2025-12-27 04:32:29.298454,greetings,Greeting
user_30,2026-01-19 09:30:30.298462,I have a suggestion,Feedback
user_7,2026-01-11 13:14:01.298471,update payment method,Account_Assistance
user_19,2025-12-25 21:44:25.298481,I don't understand,Fallback
user_2,2026-01-17 10:47:01.298490,money back please,Refund_Request
user_33,2026-01-09 17:39:30.298499,order arrived yet?,Check_Order
user_7,2026-01-03 21:01:08.298508,cancel an order,Refund_Request
user_7,2026-01-06 14:36:33.298516,how to change my address?,Account_Assistance
user_35,2026-01-06 10:26:18.298524,track order,Check_Order
user_3,2025-12-21 16:23:15.298533,wrong size,Refund_Request
user_47,2026-01-10 10:01:06.298542,wrong size,Refund_Request
user_44,2026-01-14 22:21:14.298552,issue with my recent purchase,Refund_Request
user_31,2026-01-13 21:16:35.298560,speak to a representative,Customer_Service_Contact
user_12,2025-12-25 11:43:30.298567,track order,Check_Order
user_34,2026-01-09 20:16:22.298577,hello,Greeting
user_39,2026-01-03 02:01:11.298586,missing package,Check_Order
user_23,2025-12-25 23:18:16.298594,product specifications,Product_Inquiry
user_18,2025-12-30 04:03:16.298603,change my password,Account_Assistance
user_18,2026-01-08 08:28:40.298612,what are the features of this laptop?,Product_Inquiry
user_29,2026-01-02 09:32:42.298621,prime membership issues,Account_Assistance
user_5,2026-01-16 02:39:43.298630,hey there,Greeting
user_42,2026-01-14 03:02:19.298638,is product Z in stock?,Product_Inquiry
user_7,2026-01-14 06:03:58.298647,app is crashing,Technical_Issue
user_17,2026-01-04 03:32:36.298656,who are you?,Fallback
user_11,2025-12-24 01:24:22.298665,I have a suggestion,Feedback
user_37,2026-01-04 09:19:53.298675,my item is damaged,Refund_Request
user_30,2025-12-27 10:02:00.298685,I have a suggestion,Feedback
user_19,2026-01-02 23:26:03.298693,alexa is not responding,Technical_Issue
user_48,2025-12-26 20:23:28.298702,prime video not working,Technical_Issue
user_44,2026-01-03 09:40:15.298711,how to change my address?,Account_Assistance
user_37,2026-01-15 01:11:26.298721,website not loading,Technical_Issue
user_6,2026-01-01 01:01:22.298731,!!,Fallback
user_17,2026-01-08 22:49:53.298748,connect me to support,Customer_Service_Contact
user_1,2026-01-11 08:35:26.298754,I have a suggestion,Feedback
user_14,2026-01-06 11:15:26.298760,greetings,Greeting
user_20,2026-01-07 03:58:54.298766,prime membership issues,Account_Assistance
user_14,2026-01-12 23:37:52.298772,who are you?,Fallback
user_14,2025-12-23 13:46:41.298779,can't log into my account,Account_Assistance
user_49,2026-01-15 06:15:10.298811,I have a suggestion,Feedback
user_18,2026-01-05 23:13:53.298822,good morning,Greeting
user_45,2025-12-22 16:11:57.298832,speak to a representative,Customer_Service_Contact
user_34,2025-12-23 23:19:45.298867,defective item,Refund_Request
user_6,2025-12-25 07:34:39.298874,missing package,Check_Order
user_17,2026-01-02 15:37:25.298880,account suspended,Account_Assistance
user_45,2026-01-01 22:28:06.298886,delivery date for my order,Check_Order
user_12,2025-12-24 14:50:41.298892,order arrived yet?,Check_Order
user_17,2026-01-13 09:48:15.298898,speak to a representative,Customer_Service_Contact
user_36,2025-12-20 23:35:46.298904,kindle not syncing,Technical_Issue
user_11,2026-01-12 23:40:19.298910,rate my experience,Feedback
user_38,2025-12-29 06:14:32.298916,website not loading,Technical_Issue
user_17,2026-01-11 15:52:01.298922,how to change my address?,Account_Assistance
user_42,2025-12-22 03:04:51.298927,delivery date for my order,Check_Order
user_21,2026-01-01 01:38:29.298934,cancel an order,Refund_Request
user_20,2026-01-04 05:15:33.298939,hello,Greeting
user_14,2026-01-03 01:43:20.298945,I have a suggestion,Feedback
user_22,2026-01-03 06:26:51.298952,rate my experience,Feedback
user_12,2025-12-22 13:55:13.298959,change my password,Account_Assistance
user_38,2025-12-30 04:41:34.298965,login failed,Technical_Issue
user_49,2025-12-27 02:46:40.298971,can I get help from a person?,Customer_Service_Contact
user_12,2026-01-14 10:08:53.298977,rate my experience,Feedback
user_17,2025-12-27 13:46:50.298983,rate my experience,Feedback
user_16,2026-01-14 09:30:36.298989,prime membership issues,Account_Assistance
user_38,2025-12-26 23:44:04.298994,price of item Y,Product_Inquiry
user_48,2026-01-19 21:36:44.299000,feedback about your service,Feedback
user_20,2026-01-10 20:03:25.299006,has my order shipped?,Check_Order
user_46,2026-01-13 01:56:30.299012,connect me to support,Customer_Service_Contact
user_4,2026-01-14 10:04:03.299018,status of order #123,Check_Order
user_43,2025-12-27 18:34:58.299024,cannot access my account,Technical_Issue
user_37,2026-01-17 08:08:08.299029,can I speak to a purple elephant?,Fallback
user_24,2025-12-23 10:27:51.299035,can I track my recent purchase?,Check_Order
user_44,2026-01-10 23:10:47.299041,can I get help from a person?,Customer_Service_Contact
user_33,2026-01-06 23:13:28.299047,product specifications,Product_Inquiry
user_36,2026-01-19 09:20:33.299053,I need to speak with someone,Customer_Service_Contact
user_39,2025-12-23 02:25:19.299059,how to change my address?,Account_Assistance
user_15,2025-12-22 14:35:43.299065,prime membership issues,Account_Assistance
user_27,2025-12-21 20:48:41.299071,connect me to support,Customer_Service_Contact
user_47,2026-01-02 14:38:03.299077,cancel an order,Refund_Request
user_19,2026-01-19 00:21:51.299083,I don't understand,Fallback
user_29,2026-01-02 10:31:17.299088,cancel an order,Refund_Request
user_6,2026-01-17 21:38:48.299094,cannot access my account,Technical_Issue
user_47,2025-12-20 13:27:40.299100,hi,Greeting
user_50,2026-01-10 14:15:17.299106,change my password,Account_Assistance
user_16,2026-01-16 18:01:20.299112,greetings,Greeting
user_14,2026-01-20 05:55:56.299117,connect me to support,Customer_Service_Contact
user_12,2026-01-10 10:37:21.299123,asdfghjkl,Fallback
user_17,2025-12-22 14:02:22.299129,can't log into my account,Account_Assistance
user_32,2025-12-28 00:21:09.299134,delivery date for my order,Check_Order
user_14,2026-01-19 03:42:26.299140,feedback about your service,Feedback
user_16,2026-01-03 02:28:21.299146,tell me about product X,Product_Inquiry
user_21,2026-01-02 07:44:42.299152,connect me to support,Customer_Service_Contact
user_36,2025-12-27 20:36:54.299157,missing package,Check_Order
user_4,2026-01-08 13:28:28.299163,hi,Greeting
user_34,2026-01-04 15:57:09.299169,connect me to support,Customer_Service_Contact
user_12,2026-01-03 15:01:57.299175,update payment method,Account_Assistance
user_6,2025-12-28 13:33:00.299182,update payment method,Account_Assistance
user_10,2026-01-14 19:39:57.299190,I have a suggestion,Feedback
user_36,2026-01-01 02:24:41.299196,status of order #123,Check_Order
user_1,2026-01-15 20:56:16.299201,who are you?,Fallback
user_23,2025-12-23 00:01:56.299207,what?,Fallback
user_18,2026-01-04 19:30:19.299213,feedback about your service,Feedback
user_40,2025-12-20 11:59:37.299219,money back please,Refund_Request
user_38,2026-01-07 11:43:42.299225,compare product A and B,Product_Inquiry
user_2,2025-12-20 17:41:26.299231,product specifications,Product_Inquiry
user_41,2026-01-02 12:35:22.299237,talk to human agent,Customer_Service_Contact
user_50,2026-01-16 21:24:23.299243,tell me about product X,Product_Inquiry
user_4,2025-12-31 11:22:58.299249,connect me to support,Customer_Service_Contact
user_12,2026-01-14 13:40:57.299254,price of item Y,Product_Inquiry
user_34,2026-01-06 08:38:57.299260,prime membership issues,Account_Assistance
user_29,2026-01-01 12:55:23.299266,can I get help from a person?,Customer_Service_Contact
user_25,2026-01-11 10:58:52.299271,who are you?,Fallback
user_35,2025-12-22 00:20:07.299277,greetings,Greeting
user_42,2026-01-11 15:44:49.299283,how to return a product?,Refund_Request
user_38,2026-01-09 14:27:11.299288,greetings,Greeting
user_7,2026-01-10 12:56:01.299294,what?,Fallback
user_31,2026-01-11 07:30:29.299300,can I track my recent purchase?,Check_Order
user_38,2026-01-07 20:02:07.299306,speak to a representative,Customer_Service_Contact
user_7,2026-01-16 12:11:38.299311,I need to speak with someone,Customer_Service_Contact
user_8,2026-01-20 04:46:09.299317,manage my subscriptions,Account_Assistance
user_48,2025-12-30 03:38:21.299323,I need to speak with someone,Customer_Service_Contact
user_49,2025-12-23 05:34:17.299329,feedback about your service,Feedback
user_42,2025-12-30 11:19:43.299335,hello,Greeting
user_25,2026-01-06 10:53:33.299340,manage my subscriptions,Account_Assistance
user_33,2025-12-23 12:55:28.299346,status of order #123,Check_Order
user_47,2025-12-26 19:12:07.299352,price of item Y,Product_Inquiry
user_17,2025-12-23 14:32:07.299358,I need to speak with someone,Customer_Service_Contact
user_36,2026-01-15 16:15:22.299363,rate my experience,Feedback
user_39,2025-12-20 12:25:07.299369,feedback about your service,Feedback
user_39,2026-01-19 21:51:05.299375,feedback about your service,Feedback
user_5,2026-01-16 11:25:06.299381,hi,Greeting
user_4,2026-01-02 22:16:33.299386,how to change my address?,Account_Assistance
user_18,2025-12-23 20:10:43.299392,missing package,Check_Order
user_35,2025-12-26 11:48:09.299398,how to change my address?,Account_Assistance
user_29,2026-01-04 10:45:20.299438,wrong size,Refund_Request
user_27,2026-01-08 12:30:34.299454,hey there,Greeting
user_31,2026-01-05 20:41:42.299460,cannot access my account,Technical_Issue
user_33,2026-01-09 19:18:38.299466,missing package,Check_Order
user_39,2026-01-03 23:03:55.299472,can I get help from a person?,Customer_Service_Contact
user_9,2025-12-26 16:34:58.299477,rate my experience,Feedback
user_41,2025-12-21 04:12:19.299483,is product Z in stock?,Product_Inquiry
user_36,2025-12-22 22:57:08.299489,error 404,Technical_Issue
user_23,2025-12-21 07:53:20.299496,missing package,Check_Order
user_26,2025-12-26 04:31:48.299503,where is my package?,Check_Order
user_14,2025-12-24 14:42:51.299509,defective item,Refund_Request
user_32,2025-12-26 16:33:31.299516,missing package,Check_Order
user_46,2026-01-09 20:36:35.299564,price of item Y,Product_Inquiry
user_9,2026-01-05 16:52:16.299571,prime video not working,Technical_Issue
user_43,2026-01-02 09:21:35.299577,error 404,Technical_Issue
user_50,2025-12-22 21:32:42.299583,talk to human agent,Customer_Service_Contact
user_10,2025-12-23 11:22:26.299589,can I track my recent purchase?,Check_Order
user_48,2026-01-05 05:06:03.299595,change my password,Account_Assistance
user_28,2025-12-28 19:39:09.299601,manage my subscriptions,Account_Assistance
user_37,2026-01-10 11:43:07.299607,hey there,Greeting
user_4,2026-01-01 10:04:26.299612,delivery date for my order,Check_Order
user_23,2025-12-26 08:10:05.299618,rate my experience,Feedback
user_25,2026-01-19 06:58:24.299624,hello,Greeting
user_31,2026-01-13 16:45:28.299630,rate my experience,Feedback
user_42,2026-01-12 00:35:52.299636,speak to a representative,Customer_Service_Contact
user_9,2025-12-26 14:46:22.299641,website not loading,Technical_Issue
user_2,2026-01-14 09:18:16.299647,can I get help from a person?,Customer_Service_Contact
user_39,2026-01-10 09:53:26.299653,tell me about product X,Product_Inquiry
user_30,2025-12-23 09:38:20.299659,hi,Greeting
user_10,2026-01-18 11:54:02.299665,hey there,Greeting
user_23,2025-12-21 08:47:33.299670,I don't understand,Fallback
user_21,2026-01-11 19:29:56.299676,delivery date for my order,Check_Order
user_34,2025-12-23 00:04:41.299682,website not loading,Technical_Issue
user_27,2025-12-23 03:06:22.299688,asdfghjkl,Fallback
user_31,2025-12-25 19:03:54.299694,I need to speak with someone,Customer_Service_Contact
user_7,2026-01-17 12:26:09.299700,what are the features of this laptop?,Product_Inquiry
user_45,2026-01-18 12:50:36.299706,I have a suggestion,Feedback
user_49,2025-12-29 14:48:12.299711,rate my experience,Feedback
user_36,2026-01-12 00:32:04.299717,website not loading,Technical_Issue
user_38,2026-01-08 23:36:30.299723,app is crashing,Technical_Issue
user_1,2026-01-03 19:53:02.299729,login failed,Technical_Issue
user_39,2026-01-15 05:47:00.299735,what are the features of this laptop?,Product_Inquiry
user_35,2026-01-14 02:30:55.299740,change my password,Account_Assistance
user_38,2026-01-12 03:05:02.299746,greetings,Greeting
user_45,2025-12-20 19:18:00.299752,return item,Refund_Request
user_38,2025-12-30 01:46:28.299758,delivery date for my order,Check_Order
user_17,2026-01-10 04:56:33.299764,how to return a product?,Refund_Request
user_50,2025-12-20 14:21:58.299769,money back please,Refund_Request
user_13,2025-12-22 16:13:31.299776,hey there,Greeting
user_22,2026-01-05 22:02:45.299781,issue with my recent purchase,Refund_Request
user_14,2025-12-28 22:27:05.299787,I have a suggestion,Feedback
user_40,2026-01-03 02:26:55.299793,login failed,Technical_Issue
user_34,2026-01-13 04:53:15.299799,app is crashing,Technical_Issue
user_27,2026-01-12 01:18:36.299805,kindle not syncing,Technical_Issue
user_1,2025-12-30 09:29:11.299810,I don't understand,Fallback
user_31,2026-01-08 18:37:58.299816,update payment method,Account_Assistance
user_31,2025-12-31 05:04:13.299822,I need to speak with someone,Customer_Service_Contact
user_11,2026-01-13 14:47:01.299828,greetings,Greeting
user_10,2025-12-21 00:04:51.299834,rate my experience,Feedback
user_16,2026-01-11 06:12:15.299839,compare product A and B,Product_Inquiry
user_43,2026-01-05 15:56:05.299845,hey there,Greeting
user_7,2025-12-21 15:21:35.299851,website not loading,Technical_Issue
user_35,2026-01-14 19:16:57.299857,track order,Check_Order
user_23,2026-01-03 08:31:01.299863,I have a suggestion,Feedback
user_26,2025-12-22 08:49:55.299868,feedback about your service,Feedback
user_28,2026-01-17 13:47:36.299874,greetings,Greeting
user_45,2025-12-22 12:43:23.299880,I need to speak with someone,Customer_Service_Contact
user_19,2026-01-06 12:29:39.299886,I have a suggestion,Feedback
user_9,2026-01-10 11:37:32.299892,alexa is not responding,Technical_Issue
user_24,2026-01-14 11:13:00.299897,prime video not working,Technical_Issue
user_8,2025-12-29 21:58:08.299903,who are you?,Fallback
user_9,2025-12-28 11:42:09.299909,order arrived yet?,Check_Order
user_32,2026-01-12 10:01:13.299915,can I get help from a person?,Customer_Service_Contact
user_3,2025-12-29 20:54:06.299921,rate my experience,Feedback
user_32,2026-01-15 14:27:53.299926,can I speak to a purple elephant?,Fallback
user_18,2026-01-07 01:42:10.299932,I have a suggestion,Feedback
user_50,2025-12-27 03:06:41.299938,app is crashing,Technical_Issue
user_44,2025-12-30 10:42:38.299944,!!,Fallback
user_4,2025-12-21 22:53:05.299950,missing package,Check_Order
user_50,2026-01-07 23:29:59.299956,rate my experience,Feedback
user_6,2025-12-26 16:37:53.299961,talk to human agent,Customer_Service_Contact
user_31,2026-01-06 06:38:28.299967,how to return a product?,Refund_Request
user_23,2026-01-09 19:50:27.299974,update payment method,Account_Assistance
user_21,2025-12-30 23:48:36.299979,hi,Greeting
user_42,2026-01-05 20:27:37.299985,hey there,Greeting
user_35,2025-12-20 21:54:30.299991,hello,Greeting
user_28,2025-12-28 02:52:35.299997,login failed,Technical_Issue
user_28,2025-12-27 05:40:18.300003,can I speak to a purple elephant?,Fallback
user_31,2026-01-15 03:36:30.300009,compare product A and B,Product_Inquiry
user_10,2025-12-25 08:12:59.300014,greetings,Greeting
user_40,2026-01-01 17:14:48.300020,tell me about product X,Product_Inquiry
user_32,2025-12-25 19:42:27.300026,who are you?,Fallback
user_42,2026-01-19 10:39:30.300032,login failed,Technical_Issue
user_26,2025-12-29 00:06:24.300038,hey there,Greeting
user_38,2025-12-26 16:39:27.300044,login failed,Technical_Issue
user_1,2026-01-04 23:38:02.300050,hi,Greeting
user_4,2026-01-03 22:51:15.300056,wrong size,Refund_Request
user_9,2026-01-12 07:25:41.300061,I don't understand,Fallback
user_26,2025-12-21 07:52:22.300067,alexa is not responding,Technical_Issue
user_50,2026-01-02 02:03:54.300073,rate my experience,Feedback
user_39,2025-12-26 17:46:17.300079,connect me to support,Customer_Service_Contact
user_14,2026-01-06 17:58:29.300085,hi,Greeting
user_41,2026-01-10 12:41:55.300091,what are the features of this laptop?,Product_Inquiry
user_42,2026-01-03 03:57:30.300097,compatibility questions,Product_Inquiry
user_42,2025-12-20 18:29:14.300103,error 404,Technical_Issue
user_30,2026-01-13 01:51:34.300109,can I get help from a person?,Customer_Service_Contact
user_21,2026-01-08 03:57:40.300114,defective item,Refund_Request
user_33,2026-01-04 06:06:36.300120,has my order shipped?,Check_Order
user_16,2025-12-24 08:22:41.300126,error 404,Technical_Issue
user_33,2026-01-09 20:38:11.300131,talk to human agent,Customer_Service_Contact
user_40,2026-01-10 22:37:29.300137,issue with my recent purchase,Refund_Request
user_37,2026-01-14 10:59:42.300143,talk to human agent,Customer_Service_Contact
user_36,2026-01-01 11:05:37.300149,can I track my recent purchase?,Check_Order
user_8,2026-01-11 06:41:11.300155,rate my experience,Feedback
user_47,2026-01-19 09:33:23.300160,missing package,Check_Order
user_34,2025-12-30 15:34:18.300166,can I speak to a purple elephant?,Fallback
user_34,2026-01-01 03:48:33.300172,i want a refund,Refund_Request
user_43,2026-01-20 07:57:41.300178,I have a suggestion,Feedback
user_22,2026-01-16 05:39:34.300186,money back please,Refund_Request
user_44,2026-01-14 13:00:43.300192,change my password,Account_Assistance
user_8,2025-12-25 11:46:52.300198,who are you?,Fallback
user_34,2025-12-23 07:29:00.300204,speak to a representative,Customer_Service_Contact
user_30,2025-12-29 15:16:55.300210,app is crashing,Technical_Issue
user_32,2025-12-30 22:12:29.300216,my item is damaged,Refund_Request
user_31,2026-01-07 18:56:20.300221,compatibility questions,Product_Inquiry
user_28,2026-01-04 13:45:52.300227,can I get help from a person?,Customer_Service_Contact
user_25,2026-01-12 18:46:14.300233,can I get help from a person?,Customer_Service_Contact
user_2,2026-01-05 01:30:30.300239,wrong size,Refund_Request
user_25,2026-01-17 11:32:00.300245,I have a suggestion,Feedback
user_35,2026-01-12 07:50:32.300250,issue with my recent purchase,Refund_Request
user_25,2026-01-16 22:42:44.300256,speak to a representative,Customer_Service_Contact
user_50,2026-01-01 07:15:23.300262,order arrived yet?,Check_Order
user_44,2025-12-29 19:14:24.300268,I have a suggestion,Feedback
user_43,2025-12-23 08:14:25.300274,I need to speak with someone,Customer_Service_Contact
user_47,2026-01-06 13:02:59.300280,I have a suggestion,Feedback
user_43,2026-01-04 12:23:08.300286,hi,Greeting
user_12,2025-12-28 22:49:19.300291,I have a suggestion,Feedback
user_19,2026-01-18 12:02:41.300297,can I speak to a purple elephant?,Fallback
user_46,2026-01-15 13:45:09.300303,where is my package?,Check_Order
user_7,2025-12-22 18:00:36.300309,cannot access my account,Technical_Issue
user_14,2026-01-17 15:46:18.300315,track order,Check_Order
user_25,2025-12-27 19:59:07.300320,product specifications,Product_Inquiry
user_26,2025-12-29 10:35:01.300326,website not loading,Technical_Issue
user_47,2026-01-01 21:34:48.300332,hi,Greeting
user_1,2026-01-03 03:24:48.300338,update payment method,Account_Assistance
user_31,2025-12-23 23:01:55.300344,login failed,Technical_Issue
user_43,2025-12-31 15:54:39.300349,feedback about your service,Feedback
user_2,2026-01-13 00:51:34.300355,kindle not syncing,Technical_Issue
user_46,2025-12-31 21:51:08.300361,money back please,Refund_Request
user_20,2025-12-27 16:33:00.300368,shipping update,Check_Order
user_32,2025-12-23 07:52:25.300374,defective item,Refund_Request
user_12,2026-01-01 18:24:14.300380,connect me to support,Customer_Service_Contact
user_31,2025-12-22 17:48:03.300385,rate my experience,Feedback
user_46,2025-12-24 10:55:50.300391,track order,Check_Order
user_42,2026-01-09 08:26:24.300397,hi,Greeting
user_31,2025-12-27 21:19:48.300403,how to return a product?,Refund_Request
user_14,2026-01-14 09:06:12.300448,connect me to support,Customer_Service_Contact
user_28,2026-01-10 23:19:53.300454,wrong size,Refund_Request
user_23,2026-01-09 08:25:41.300460,can I speak to a purple elephant?,Fallback
user_33,2025-12-30 11:53:53.300466,can I get help from a person?,Customer_Service_Contact
user_36,2026-01-17 08:07:19.300472,greetings,Greeting
user_11,2025-12-24 03:38:17.300478,where is my package?,Check_Order
user_36,2026-01-13 05:26:19.300484,cannot access my account,Technical_Issue
user_16,2026-01-01 09:46:29.300489,manage my subscriptions,Account_Assistance
user_42,2025-12-27 17:23:57.300495,website not loading,Technical_Issue
user_29,2025-12-26 06:29:24.300501,I have a suggestion,Feedback
user_3,2026-01-13 07:31:35.300507,what?,Fallback
user_18,2026-01-09 01:44:51.300513,I don't understand,Fallback
user_12,2025-12-26 12:52:20.300519,money back please,Refund_Request
user_35,2026-01-15 21:33:10.300525,rate my experience,Feedback
user_25,2025-12-25 12:33:14.300531,how to change my address?,Account_Assistance
user_45,2026-01-17 11:44:46.300537,can I track my recent purchase?,Check_Order
user_36,2025-12-30 02:24:28.300543,order arrived yet?,Check_Order
user_4,2025-12-29 23:47:50.300549,compare product A and B,Product_Inquiry
user_22,2026-01-01 12:41:27.300554,hello,Greeting
user_11,2026-01-19 08:23:33.300560,is product Z in stock?,Product_Inquiry
user_48,2026-01-04 05:02:33.300566,compare product A and B,Product_Inquiry
user_12,2025-12-22 04:38:41.300572,my item is damaged,Refund_Request
user_48,2025-12-22 05:40:21.300578,delivery date for my order,Check_Order
user_45,2025-12-27 11:24:04.300585,manage my subscriptions,Account_Assistance
user_15,2026-01-08 05:55:02.300591,I have a suggestion,Feedback
user_40,2026-01-18 13:32:20.300596,alexa is not responding,Technical_Issue
user_46,2025-12-21 11:08:38.300602,hello,Greeting
user_35,2025-12-24 21:48:44.300608,update payment method,Account_Assistance
user_15,2025-12-31 01:35:15.300614,shipping update,Check_Order
user_13,2026-01-06 15:12:09.300620,can't log into my account,Account_Assistance
user_41,2026-01-16 15:23:28.300626,rate my experience,Feedback
user_50,2025-12-30 03:00:29.300631,what are the features of this laptop?,Product_Inquiry
user_9,2026-01-04 08:46:03.300637,speak to a representative,Customer_Service_Contact
user_17,2026-01-15 04:16:39.300643,what are the features of this laptop?,Product_Inquiry
user_45,2025-12-30 22:07:54.300649,account suspended,Account_Assistance
user_40,2026-01-18 08:16:22.300655,asdfghjkl,Fallback
user_12,2026-01-15 03:31:22.300661,manage my subscriptions,Account_Assistance
user_38,2026-01-08 14:17:11.300667,cancel an order,Refund_Request
user_23,2026-01-08 13:41:47.300672,connect me to support,Customer_Service_Contact
user_7,2026-01-11 00:02:58.300678,has my order shipped?,Check_Order
user_26,2026-01-02 01:43:55.300684,compatibility questions,Product_Inquiry
user_3,2026-01-16 10:29:01.300690,rate my experience,Feedback
user_42,2026-01-07 02:38:37.300696,rate my experience,Feedback
user_17,2025-12-25 17:27:02.300702,I have a suggestion,Feedback
user_14,2025-12-23 08:32:07.300708,what?,Fallback
user_41,2026-01-08 12:36:15.300714,compatibility questions,Product_Inquiry
user_17,2026-01-17 15:58:31.300719,cancel an order,Refund_Request
user_36,2026-01-20 04:59:31.300725,rate my experience,Feedback
user_9,2025-12-24 04:34:00.300731,price of item Y,Product_Inquiry
user_21,2026-01-01 10:20:53.300737,manage my subscriptions,Account_Assistance
user_47,2026-01-06 11:17:49.300743,hey there,Greeting
user_42,2026-01-03 07:22:44.300748,I need to speak with someone,Customer_Service_Contact
user_35,2026-01-20 07:04:23.300754,can I speak to a purple elephant?,Fallback
user_5,2026-01-15 02:20:28.300760,track order,Check_Order
user_2,2026-01-14 11:39:34.300765,I don't understand,Fallback
user_44,2026-01-06 23:58:23.300771,shipping update,Check_Order
user_39,2026-01-16 23:55:47.300777,talk to human agent,Customer_Service_Contact
user_47,2025-12-26 20:24:28.300783,manage my subscriptions,Account_Assistance
user_11,2026-01-03 02:01:09.300788,compare product A and B,Product_Inquiry
user_49,2025-12-20 13:29:16.300794,I don't understand,Fallback
user_40,2026-01-01 16:08:38.300801,greetings,Greeting
user_28,2025-12-22 11:29:59.300806,I have a suggestion,Feedback
user_12,2026-01-04 21:14:48.300812,i want a refund,Refund_Request
user_43,2026-01-06 03:36:42.300818,website not loading,Technical_Issue
user_20,2026-01-10 19:56:58.300824,can I speak to a purple elephant?,Fallback
user_33,2026-01-07 12:20:35.300830,speak to a representative,Customer_Service_Contact
user_41,2025-12-20 16:23:08.300836,what?,Fallback
user_37,2025-12-26 21:09:59.300841,compare product A and B,Product_Inquiry
user_36,2025-12-29 20:02:32.300847,speak to a representative,Customer_Service_Contact
user_2,2026-01-16 00:11:26.300854,what?,Fallback
user_24,2026-01-13 10:15:53.300860,feedback about your service,Feedback
user_21,2026-01-06 07:31:57.300865,good morning,Greeting
user_38,2026-01-03 06:16:50.300871,what are the features of this laptop?,Product_Inquiry
user_18,2025-12-28 00:29:05.300877,order arrived yet?,Check_Order
user_37,2026-01-07 07:52:11.300883,greetings,Greeting
user_32,2026-01-05 12:26:47.300889,status of order #123,Check_Order
user_2,2025-12-28 18:39:15.300895,how to change my address?,Account_Assistance
user_17,2025-12-24 01:41:48.300900,status of order #123,Check_Order
user_37,2025-12-30 04:14:55.300906,defective item,Refund_Request
user_7,2026-01-03 09:28:15.300912,connect me to support,Customer_Service_Contact
user_35,2026-01-02 06:01:54.300918,shipping update,Check_Order
user_5,2025-12-27 07:33:48.300924,what?,Fallback
user_24,2026-01-11 04:37:15.300930,hey there,Greeting
user_15,2025-12-30 18:14:22.300935,how to return a product?,Refund_Request
user_25,2026-01-08 08:30:21.300941,shipping update,Check_Order
user_22,2026-01-19 23:56:15.300947,prime video not working,Technical_Issue
user_29,2026-01-09 07:39:27.300953,return item,Refund_Request
user_19,2026-01-08 14:04:20.300959,can I get help from a person?,Customer_Service_Contact
user_47,2025-12-27 10:31:08.300965,app is crashing,Technical_Issue
user_43,2025-12-31 13:49:17.300971,status of order #123,Check_Order
user_49,2026-01-12 01:59:08.300976,speak to a representative,Customer_Service_Contact
user_22,2026-01-08 08:00:06.300982,feedback about your service,Feedback
user_16,2025-12-26 02:41:12.300988,speak to a representative,Customer_Service_Contact
user_43,2026-01-11 22:47:34.300994,!!,Fallback
user_50,2026-01-11 08:15:40.300999,I need to speak with someone,Customer_Service_Contact
user_7,2025-12-20 12:02:39.301005,manage my subscriptions,Account_Assistance
user_38,2026-01-07 18:42:38.301011,what are the features of this laptop?,Product_Inquiry
user_33,2026-01-10 07:54:47.301017,alexa is not responding,Technical_Issue
user_12,2025-12-31 07:48:15.301023,I have a suggestion,Feedback
user_29,2025-12-23 07:47:14.301029,manage my subscriptions,Account_Assistance
user_13,2025-12-28 13:44:18.301035,connect me to support,Customer_Service_Contact
user_41,2026-01-09 19:11:39.301041,price of item Y,Product_Inquiry
user_14,2025-12-30 06:14:27.301047,rate my experience,Feedback
user_11,2026-01-14 03:42:19.301052,I have a suggestion,Feedback
user_41,2026-01-02 02:49:26.301058,rate my experience,Feedback
user_24,2026-01-14 00:13:22.301064,greetings,Greeting
user_18,2026-01-14 15:29:49.301070,can't log into my account,Account_Assistance
user_46,2026-01-08 10:34:57.301076,track order,Check_Order
user_6,2025-12-23 02:52:11.301082,error 404,Technical_Issue
user_7,2025-12-20 17:27:28.301088,I need to speak with someone,Customer_Service_Contact
user_11,2026-01-03 06:12:03.301093,kindle not syncing,Technical_Issue
user_2,2025-12-29 20:28:15.301099,tell me about product X,Product_Inquiry
user_16,2026-01-18 02:16:01.301105,can I speak to a purple elephant?,Fallback
user_7,2025-12-31 08:46:54.301111,product specifications,Product_Inquiry
user_12,2026-01-01 05:25:42.301117,my item is damaged,Refund_Request
user_33,2026-01-08 08:15:03.301123,tell me about product X,Product_Inquiry
user_3,2026-01-16 20:36:26.301128,talk to human agent,Customer_Service_Contact
user_25,2026-01-18 22:16:51.301134,wrong size,Refund_Request
user_19,2026-01-08 06:15:13.301140,connect me to support,Customer_Service_Contact
user_10,2026-01-08 11:22:18.301146,greetings,Greeting
user_17,2026-01-02 13:25:13.301155,who are you?,Fallback
user_17,2026-01-17 22:56:11.301161,hello,Greeting
user_26,2026-01-07 16:14:14.301167,how to change my address?,Account_Assistance
user_7,2025-12-22 08:48:44.301173,product specifications,Product_Inquiry
